message,context,label
"[MESSAGE TO CLASSIFY]!!!
Disruptor from the Radiant NOW says: ""gg""
","[GAME STATE]
At 49:42 the Radiant are slightly behind in gold and the Radiant are being stomped in xp.
Disruptor killed Ancient Apparition 3 time(s), Earthshaker 2 time(s), Tiny 2 time(s), Dawnbreaker 1 time(s). Disruptor has been killed by Phantom Assassin 1 time(s), Dawnbreaker 2 time(s), Tiny 1 time(s).
[CONTEXT]
Dawnbreaker from the Dire said EARLIER: ""INSTALL MLBB""
Ancient Apparition from the Dire said EARLIER: ""ez only gyron alone dfamage""
Ancient Apparition from the Dire said EARLIER: ""rubbish""
Dark Seer from the Radiant said EARLIER: ""gg""
Dawnbreaker from the Dire said EARLIER: ""U SHIT AT DOTA""
Dark Seer from the Radiant said EARLIER: ""gg""
Dawnbreaker from the Dire said EARLIER: ""BANG BANG""
Dawnbreaker from the Dire said EARLIER: ""GO PLAY MLBB""
Tiny from the Dire said EARLIER: ""NO IMPACT SHIT""
Tiny from the Dire said EARLIER: ""EZ AF""
Tiny from the Dire said EARLIER: ""TURBO MORE HARDER NOOB""
Dawnbreaker from the Dire said EARLIER: ""TURBO HARDER DUDE""
Tiny from the Dire said EARLIER: ""EZ NOOB DOGGGG""
Dark Seer from the Radiant said EARLIER: ""XD""
Dark Seer from the Radiant said EARLIER: ""HAHAHA useless tiny""
Tiny from the Dire said EARLIER: ""USELES  DOG DISRUPTTT""
Phantom Assassin from the Dire said EARLIER: ""got carried""
Tiny from the Dire said EARLIER: ""EZ MID""
Phantom Assassin from the Dire said EARLIER: ""useless tiny""
Tiny from the Dire said EARLIER: ""FUCKING DOG""
Dawnbreaker from the Dire said EARLIER: ""GG EZ""
Tiny from the Dire said EARLIER: ""EZ MID AF NOOOB""
Tiny from the Dire said EARLIER: ""EZZ NOOOB  DOGGG""
",0
"[MESSAGE TO CLASSIFY]!!!
Tiny from the Dire NOW says: ""EZ AFF""
","[GAME STATE]
At 49:44 the Radiant are slightly behind in gold and the Radiant are being stomped in xp.
Tiny killed Pudge 3 time(s), Dark Seer 1 time(s), Gyrocopter 1 time(s), Disruptor 1 time(s), Vengeful Spirit 3 time(s). Tiny has been killed by Dark Seer 2 time(s), Gyrocopter 3 time(s), Disruptor 2 time(s), Pudge 3 time(s), Vengeful Spirit 1 time(s).
[CONTEXT]
Disruptor from the Radiant said EARLIER: ""gg""
Dawnbreaker from the Dire said EARLIER: ""INSTALL MLBB""
Ancient Apparition from the Dire said EARLIER: ""ez only gyron alone dfamage""
Ancient Apparition from the Dire said EARLIER: ""rubbish""
Dark Seer from the Radiant said EARLIER: ""gg""
Dawnbreaker from the Dire said EARLIER: ""U SHIT AT DOTA""
Dark Seer from the Radiant said EARLIER: ""gg""
Dawnbreaker from the Dire said EARLIER: ""BANG BANG""
Dawnbreaker from the Dire said EARLIER: ""GO PLAY MLBB""
Tiny from the Dire said EARLIER: ""NO IMPACT SHIT""
Tiny from the Dire said EARLIER: ""EZ AF""
Tiny from the Dire said EARLIER: ""TURBO MORE HARDER NOOB""
Dawnbreaker from the Dire said EARLIER: ""TURBO HARDER DUDE""
Tiny from the Dire said EARLIER: ""EZ NOOB DOGGGG""
Dark Seer from the Radiant said EARLIER: ""XD""
Dark Seer from the Radiant said EARLIER: ""HAHAHA useless tiny""
Tiny from the Dire said EARLIER: ""USELES  DOG DISRUPTTT""
Phantom Assassin from the Dire said EARLIER: ""got carried""
Tiny from the Dire said EARLIER: ""EZ MID""
Phantom Assassin from the Dire said EARLIER: ""useless tiny""
Tiny from the Dire said EARLIER: ""FUCKING DOG""
Dawnbreaker from the Dire said EARLIER: ""GG EZ""
Tiny from the Dire said EARLIER: ""EZ MID AF NOOOB""
Tiny from the Dire said EARLIER: ""EZZ NOOOB  DOGGG""
",1
"[MESSAGE TO CLASSIFY]!!!
Shadow Fiend from the Dire NOW says: ""winnable""
","[GAME STATE]
At 11:00 the Radiant are even with the Dire in gold and the Radiant are even with the Dire in xp.
Shadow Fiend killed Medusa 2 time(s). Shadow Fiend has been killed by Warlock 1 time(s).
[CONTEXT]

",0
"[MESSAGE TO CLASSIFY]!!!
Lion from the Radiant NOW says: ""XDDDDD""
","[GAME STATE]
At 23:08 the Radiant are even with the Dire in gold and the Radiant are slightly ahead in xp.
Lion killed Magnus 1 time(s), Tusk 2 time(s), Shadow Fiend 2 time(s), Anti-Mage 3 time(s), Ancient Apparition 1 time(s). Lion has been killed by Anti-Mage 1 time(s), Ancient Apparition 2 time(s), Magnus 1 time(s).
[CONTEXT]
Shadow Fiend from the Dire said EARLIER: ""winnable""
",0
"[MESSAGE TO CLASSIFY]!!!
Lion from the Radiant NOW says: ""XDDD""
","[GAME STATE]
At 25:07 the Radiant are even with the Dire in gold and the Radiant are slightly ahead in xp.
Lion killed Magnus 1 time(s), Tusk 2 time(s), Shadow Fiend 2 time(s), Anti-Mage 4 time(s), Ancient Apparition 1 time(s). Lion has been killed by Anti-Mage 1 time(s), Ancient Apparition 2 time(s), Magnus 1 time(s).
[CONTEXT]
Lion from the Radiant said EARLIER: ""XDDDDD""
Shadow Fiend from the Dire said EARLIER: ""winnable""
",0
"[MESSAGE TO CLASSIFY]!!!
Lion from the Radiant NOW says: ""bitch ""
","[GAME STATE]
At 27:17 the Radiant are slightly ahead in gold and the Radiant are dominating in xp.
Lion killed Magnus 1 time(s), Tusk 2 time(s), Shadow Fiend 3 time(s), Anti-Mage 4 time(s), Ancient Apparition 2 time(s). Lion has been killed by Anti-Mage 1 time(s), Ancient Apparition 2 time(s), Magnus 1 time(s).
[CONTEXT]
Lion from the Radiant said EARLIER: ""XDDD""
Lion from the Radiant said EARLIER: ""XDDDDD""
Shadow Fiend from the Dire said EARLIER: ""winnable""
",1
"[MESSAGE TO CLASSIFY]!!!
Lion from the Radiant NOW says: ""made boi""
","[GAME STATE]
At 27:17 the Radiant are slightly ahead in gold and the Radiant are dominating in xp.
Lion killed Magnus 1 time(s), Tusk 2 time(s), Shadow Fiend 3 time(s), Anti-Mage 4 time(s), Ancient Apparition 2 time(s). Lion has been killed by Anti-Mage 1 time(s), Ancient Apparition 2 time(s), Magnus 1 time(s).
[CONTEXT]
Lion from the Radiant said EARLIER: ""bitch""
Lion from the Radiant said EARLIER: ""XDDD""
Lion from the Radiant said EARLIER: ""XDDDDD""
Shadow Fiend from the Dire said EARLIER: ""winnable""
",1
"[MESSAGE TO CLASSIFY]!!!
Lion from the Radiant NOW says: ""KEKW""
","[GAME STATE]
At 38:06 the Radiant are ahead in gold and the Radiant are dominating in xp.
Lion killed Magnus 3 time(s), Tusk 2 time(s), Shadow Fiend 5 time(s), Anti-Mage 7 time(s), Ancient Apparition 2 time(s). Lion has been killed by Anti-Mage 1 time(s), Ancient Apparition 2 time(s), Magnus 1 time(s).
[CONTEXT]
Lion from the Radiant said EARLIER: ""made boi""
Lion from the Radiant said EARLIER: ""bitch""
Lion from the Radiant said EARLIER: ""XDDD""
Lion from the Radiant said EARLIER: ""XDDDDD""
Shadow Fiend from the Dire said EARLIER: ""winnable""
",1
"[MESSAGE TO CLASSIFY]!!!
Medusa from the Radiant NOW says: ""gg""
","[GAME STATE]
At 39:07 the Radiant are ahead in gold and the Radiant are dominating in xp.
Medusa killed Shadow Fiend 2 time(s), Tusk 2 time(s). Medusa has been killed by Anti-Mage 2 time(s), Shadow Fiend 2 time(s).
[CONTEXT]
Lion from the Radiant said EARLIER: ""KEKW""
Lion from the Radiant said EARLIER: ""made boi""
Lion from the Radiant said EARLIER: ""bitch""
Lion from the Radiant said EARLIER: ""XDDD""
Lion from the Radiant said EARLIER: ""XDDDDD""
Shadow Fiend from the Dire said EARLIER: ""winnable""
",1
"[MESSAGE TO CLASSIFY]!!!
Medusa from the Radiant NOW says: ""i hate medusa""
","[GAME STATE]
At 39:10 the Radiant are ahead in gold and the Radiant are dominating in xp.
Medusa killed Shadow Fiend 2 time(s), Tusk 2 time(s). Medusa has been killed by Anti-Mage 2 time(s), Shadow Fiend 2 time(s).
[CONTEXT]
Medusa from the Radiant said EARLIER: ""gg""
Lion from the Radiant said EARLIER: ""KEKW""
Lion from the Radiant said EARLIER: ""made boi""
Lion from the Radiant said EARLIER: ""bitch""
Lion from the Radiant said EARLIER: ""XDDD""
Lion from the Radiant said EARLIER: ""XDDDDD""
Shadow Fiend from the Dire said EARLIER: ""winnable""
",1
"[MESSAGE TO CLASSIFY]!!!
Warlock from the Radiant NOW says: ""winable""
","[GAME STATE]
At 39:19 the Radiant are ahead in gold and the Radiant are dominating in xp.
Warlock killed Shadow Fiend 1 time(s), Magnus 2 time(s). Warlock has been killed by Ancient Apparition 1 time(s), Shadow Fiend 1 time(s).
[CONTEXT]
Medusa from the Radiant said EARLIER: ""i hate medusa""
Medusa from the Radiant said EARLIER: ""gg""
Lion from the Radiant said EARLIER: ""KEKW""
Lion from the Radiant said EARLIER: ""made boi""
Lion from the Radiant said EARLIER: ""bitch""
Lion from the Radiant said EARLIER: ""XDDD""
Lion from the Radiant said EARLIER: ""XDDDDD""
Shadow Fiend from the Dire said EARLIER: ""winnable""
",0
"[MESSAGE TO CLASSIFY]!!!
Lion from the Radiant NOW says: ""NOOOOOOOOOOO""
","[GAME STATE]
At 39:20 the Radiant are ahead in gold and the Radiant are dominating in xp.
Lion killed Magnus 4 time(s), Tusk 2 time(s), Shadow Fiend 6 time(s), Anti-Mage 8 time(s), Ancient Apparition 3 time(s). Lion has been killed by Anti-Mage 1 time(s), Ancient Apparition 2 time(s), Magnus 1 time(s).
[CONTEXT]
Warlock from the Radiant said EARLIER: ""winable""
Medusa from the Radiant said EARLIER: ""i hate medusa""
Medusa from the Radiant said EARLIER: ""gg""
Lion from the Radiant said EARLIER: ""KEKW""
Lion from the Radiant said EARLIER: ""made boi""
Lion from the Radiant said EARLIER: ""bitch""
Lion from the Radiant said EARLIER: ""XDDD""
Lion from the Radiant said EARLIER: ""XDDDDD""
Shadow Fiend from the Dire said EARLIER: ""winnable""
",0
"[MESSAGE TO CLASSIFY]!!!
Warlock from the Radiant NOW says: ""XD""
","[GAME STATE]
At 39:21 the Radiant are ahead in gold and the Radiant are dominating in xp.
Warlock killed Shadow Fiend 1 time(s), Magnus 2 time(s). Warlock has been killed by Ancient Apparition 1 time(s), Shadow Fiend 1 time(s).
[CONTEXT]
Lion from the Radiant said EARLIER: ""NOOOOOOOOOOO""
Warlock from the Radiant said EARLIER: ""winable""
Medusa from the Radiant said EARLIER: ""i hate medusa""
Medusa from the Radiant said EARLIER: ""gg""
Lion from the Radiant said EARLIER: ""KEKW""
Lion from the Radiant said EARLIER: ""made boi""
Lion from the Radiant said EARLIER: ""bitch""
Lion from the Radiant said EARLIER: ""XDDD""
Lion from the Radiant said EARLIER: ""XDDDDD""
Shadow Fiend from the Dire said EARLIER: ""winnable""
",0
"[MESSAGE TO CLASSIFY]!!!
Medusa from the Radiant NOW says: ""winnable yes hahahah""
","[GAME STATE]
At 39:25 the Radiant are ahead in gold and the Radiant are dominating in xp.
Medusa killed Shadow Fiend 2 time(s), Tusk 2 time(s). Medusa has been killed by Anti-Mage 2 time(s), Shadow Fiend 2 time(s).
[CONTEXT]
Warlock from the Radiant said EARLIER: ""XD""
Lion from the Radiant said EARLIER: ""NOOOOOOOOOOO""
Warlock from the Radiant said EARLIER: ""winable""
Medusa from the Radiant said EARLIER: ""i hate medusa""
Medusa from the Radiant said EARLIER: ""gg""
Lion from the Radiant said EARLIER: ""KEKW""
Lion from the Radiant said EARLIER: ""made boi""
Lion from the Radiant said EARLIER: ""bitch""
Lion from the Radiant said EARLIER: ""XDDD""
Lion from the Radiant said EARLIER: ""XDDDDD""
Shadow Fiend from the Dire said EARLIER: ""winnable""
",0
"[MESSAGE TO CLASSIFY]!!!
Hoodwink from the Radiant NOW says: ""so easy""
","[GAME STATE]
At 39:27 the Radiant are ahead in gold and the Radiant are dominating in xp.
Hoodwink killed Ancient Apparition 2 time(s), Shadow Fiend 2 time(s), Tusk 1 time(s). Hoodwink has been killed by Anti-Mage 3 time(s), Tusk 3 time(s), Ancient Apparition 2 time(s), Magnus 3 time(s).
[CONTEXT]
Medusa from the Radiant said EARLIER: ""winnable yes hahahah""
Warlock from the Radiant said EARLIER: ""XD""
Lion from the Radiant said EARLIER: ""NOOOOOOOOOOO""
Warlock from the Radiant said EARLIER: ""winable""
Medusa from the Radiant said EARLIER: ""i hate medusa""
Medusa from the Radiant said EARLIER: ""gg""
Lion from the Radiant said EARLIER: ""KEKW""
Lion from the Radiant said EARLIER: ""made boi""
Lion from the Radiant said EARLIER: ""bitch""
Lion from the Radiant said EARLIER: ""XDDD""
Lion from the Radiant said EARLIER: ""XDDDDD""
Shadow Fiend from the Dire said EARLIER: ""winnable""
",1
"[MESSAGE TO CLASSIFY]!!!
Pudge from the Radiant NOW says: ""necro no skioll 2""
","[GAME STATE]
At 3:53 the Radiant are ahead in gold and the Radiant are dominating in xp.
Pudge killed Wraith King 1 time(s). Pudge has been killed by Wraith King 1 time(s), Magnus 1 time(s).
[CONTEXT]

",1
"[MESSAGE TO CLASSIFY]!!!
Pudge from the Radiant NOW says: ""u can omno""
","[GAME STATE]
At 4:00 the Radiant are dominating in gold and the Radiant are dominating in xp.
Pudge killed Wraith King 1 time(s). Pudge has been killed by Wraith King 1 time(s), Magnus 1 time(s).
[CONTEXT]
Pudge from the Radiant said EARLIER: ""necro no skioll 2""
",0
"[MESSAGE TO CLASSIFY]!!!
Medusa from the Radiant NOW says: "" NEED 5""
","[GAME STATE]
At 5:24 the Radiant are dominating in gold and the Radiant are dominating in xp.
Medusa killed Magnus 3 time(s), Wraith King 2 time(s). Medusa has not has been killed by any heroes yet.
[CONTEXT]
Pudge from the Radiant said EARLIER: ""u can omno""
Pudge from the Radiant said EARLIER: ""necro no skioll 2""
",0
"[MESSAGE TO CLASSIFY]!!!
Medusa from the Radiant NOW says: ""lol""
","[GAME STATE]
At 6:28 the Radiant are dominating in gold and the Radiant are dominating in xp.
Medusa killed Magnus 4 time(s), Wraith King 2 time(s), Disruptor 1 time(s). Medusa has been killed by Juggernaut 1 time(s).
[CONTEXT]
Medusa from the Radiant said EARLIER: ""NEED 5""
Pudge from the Radiant said EARLIER: ""u can omno""
Pudge from the Radiant said EARLIER: ""necro no skioll 2""
",0
"[MESSAGE TO CLASSIFY]!!!
Slark from the Radiant NOW says: ""go double down""
","[GAME STATE]
At -2:42 the Radiant are even with the Dire in gold and the Radiant are even with the Dire in xp.
Slark has not killed any heroes yet. Slark has not has been killed by any heroes yet.
[CONTEXT]

",0
"[MESSAGE TO CLASSIFY]!!!
Rubick from the Dire NOW says: ""aba mouse broken""
","[GAME STATE]
At 4:07 the Radiant are even with the Dire in gold and the Radiant are even with the Dire in xp.
Rubick has not killed any heroes yet. Rubick has not has been killed by any heroes yet.
[CONTEXT]
Sven from the Dire said EARLIER: ""chill""
Rubick from the Dire said EARLIER: ""wait sir""
Slark from the Radiant said EARLIER: ""go double down""
",1
"[MESSAGE TO CLASSIFY]!!!
Chaos Knight from the Radiant NOW says: ""its not our prob""
","[GAME STATE]
At 4:08 the Radiant are even with the Dire in gold and the Radiant are even with the Dire in xp.
Chaos Knight has not killed any heroes yet. Chaos Knight has not has been killed by any heroes yet.
[CONTEXT]
Sven from the Dire said EARLIER: ""u good""
Sven from the Dire said EARLIER: ""chill CK""
Phoenix from the Dire said EARLIER: ""wait bro""
Rubick from the Dire said EARLIER: ""xD""
Rubick from the Dire said EARLIER: ""but you can regen faster than aba""
Rubick from the Dire said EARLIER: ""ah too bad""
Slark from the Radiant said EARLIER: ""my heart too""
Rubick from the Dire said EARLIER: ""aba mouse broken""
Sven from the Dire said EARLIER: ""chill""
Rubick from the Dire said EARLIER: ""wait sir""
Slark from the Radiant said EARLIER: ""go double down""
",1
"[MESSAGE TO CLASSIFY]!!!
Slark from the Radiant NOW says: ""buy a new PC""
","[GAME STATE]
At 4:08 the Radiant are even with the Dire in gold and the Radiant are even with the Dire in xp.
Slark has not killed any heroes yet. Slark has not has been killed by any heroes yet.
[CONTEXT]
Pudge from the Dire said EARLIER: ""thanks""
Pudge from the Dire said EARLIER: ""wait sir""
Chaos Knight from the Radiant said EARLIER: ""its not our prob""
Sven from the Dire said EARLIER: ""u good""
Sven from the Dire said EARLIER: ""chill CK""
Phoenix from the Dire said EARLIER: ""wait bro""
Rubick from the Dire said EARLIER: ""xD""
Rubick from the Dire said EARLIER: ""but you can regen faster than aba""
Rubick from the Dire said EARLIER: ""ah too bad""
Slark from the Radiant said EARLIER: ""my heart too""
Rubick from the Dire said EARLIER: ""aba mouse broken""
Sven from the Dire said EARLIER: ""chill""
Rubick from the Dire said EARLIER: ""wait sir""
Slark from the Radiant said EARLIER: ""go double down""
",1
"[MESSAGE TO CLASSIFY]!!!
Rubick from the Dire NOW says: ""he still on pentium 5""
","[GAME STATE]
At 4:08 the Radiant are even with the Dire in gold and the Radiant are even with the Dire in xp.
Rubick has not killed any heroes yet. Rubick has not has been killed by any heroes yet.
[CONTEXT]
Chaos Knight from the Radiant said EARLIER: ""yea""
Slark from the Radiant said EARLIER: ""buy a new PC""
Pudge from the Dire said EARLIER: ""thanks""
Pudge from the Dire said EARLIER: ""wait sir""
Chaos Knight from the Radiant said EARLIER: ""its not our prob""
Sven from the Dire said EARLIER: ""u good""
Sven from the Dire said EARLIER: ""chill CK""
Phoenix from the Dire said EARLIER: ""wait bro""
Rubick from the Dire said EARLIER: ""xD""
Rubick from the Dire said EARLIER: ""but you can regen faster than aba""
Rubick from the Dire said EARLIER: ""ah too bad""
Slark from the Radiant said EARLIER: ""my heart too""
Rubick from the Dire said EARLIER: ""aba mouse broken""
Sven from the Dire said EARLIER: ""chill""
Rubick from the Dire said EARLIER: ""wait sir""
Slark from the Radiant said EARLIER: ""go double down""
",1
"[MESSAGE TO CLASSIFY]!!!
Chaos Knight from the Radiant NOW says: ""i see""
","[GAME STATE]
At 4:08 the Radiant are even with the Dire in gold and the Radiant are even with the Dire in xp.
Chaos Knight has not killed any heroes yet. Chaos Knight has not has been killed by any heroes yet.
[CONTEXT]
Rubick from the Dire said EARLIER: ""he still on pentium 5""
Chaos Knight from the Radiant said EARLIER: ""yea""
Slark from the Radiant said EARLIER: ""buy a new PC""
Pudge from the Dire said EARLIER: ""thanks""
Pudge from the Dire said EARLIER: ""wait sir""
Chaos Knight from the Radiant said EARLIER: ""its not our prob""
Sven from the Dire said EARLIER: ""u good""
Sven from the Dire said EARLIER: ""chill CK""
Phoenix from the Dire said EARLIER: ""wait bro""
Rubick from the Dire said EARLIER: ""xD""
Rubick from the Dire said EARLIER: ""but you can regen faster than aba""
Rubick from the Dire said EARLIER: ""ah too bad""
Slark from the Radiant said EARLIER: ""my heart too""
Rubick from the Dire said EARLIER: ""aba mouse broken""
Sven from the Dire said EARLIER: ""chill""
Rubick from the Dire said EARLIER: ""wait sir""
Slark from the Radiant said EARLIER: ""go double down""
",1
"[MESSAGE TO CLASSIFY]!!!
Shadow Shaman from the Radiant NOW says: ""hahahahahahahahahahaha""
","[GAME STATE]
At 28:41 the Radiant are slightly ahead in gold and the Radiant are dominating in xp.
Shadow Shaman killed Sven 2 time(s), Rubick 1 time(s), Abaddon 1 time(s), Pudge 1 time(s). Shadow Shaman has been killed by Pudge 2 time(s), Abaddon 2 time(s), Phoenix 2 time(s).
[CONTEXT]
Rubick from the Dire said EARLIER: ""a""
Chaos Knight from the Radiant said EARLIER: ""i see""
Rubick from the Dire said EARLIER: ""he still on pentium 5""
Chaos Knight from the Radiant said EARLIER: ""yea""
Slark from the Radiant said EARLIER: ""buy a new PC""
Pudge from the Dire said EARLIER: ""thanks""
Pudge from the Dire said EARLIER: ""wait sir""
Chaos Knight from the Radiant said EARLIER: ""its not our prob""
Sven from the Dire said EARLIER: ""u good""
Sven from the Dire said EARLIER: ""chill CK""
Phoenix from the Dire said EARLIER: ""wait bro""
Rubick from the Dire said EARLIER: ""xD""
Rubick from the Dire said EARLIER: ""but you can regen faster than aba""
Rubick from the Dire said EARLIER: ""ah too bad""
Slark from the Radiant said EARLIER: ""my heart too""
Rubick from the Dire said EARLIER: ""aba mouse broken""
Sven from the Dire said EARLIER: ""chill""
Rubick from the Dire said EARLIER: ""wait sir""
Slark from the Radiant said EARLIER: ""go double down""
",1
"[MESSAGE TO CLASSIFY]!!!
Chaos Knight from the Radiant NOW says: ""Ez""
","[GAME STATE]
At 28:44 the Radiant are slightly ahead in gold and the Radiant are dominating in xp.
Chaos Knight killed Sven 2 time(s), Phoenix 6 time(s), Pudge 2 time(s), Rubick 3 time(s), Abaddon 2 time(s). Chaos Knight has been killed by Pudge 1 time(s), Abaddon 1 time(s), Phoenix 1 time(s), Sven 1 time(s).
[CONTEXT]
Shadow Shaman from the Radiant said EARLIER: ""hahahahahahahahahahaha""
Rubick from the Dire said EARLIER: ""a""
Chaos Knight from the Radiant said EARLIER: ""i see""
Rubick from the Dire said EARLIER: ""he still on pentium 5""
Chaos Knight from the Radiant said EARLIER: ""yea""
Slark from the Radiant said EARLIER: ""buy a new PC""
Pudge from the Dire said EARLIER: ""thanks""
Pudge from the Dire said EARLIER: ""wait sir""
Chaos Knight from the Radiant said EARLIER: ""its not our prob""
Sven from the Dire said EARLIER: ""u good""
Sven from the Dire said EARLIER: ""chill CK""
Phoenix from the Dire said EARLIER: ""wait bro""
Rubick from the Dire said EARLIER: ""xD""
Rubick from the Dire said EARLIER: ""but you can regen faster than aba""
Rubick from the Dire said EARLIER: ""ah too bad""
Slark from the Radiant said EARLIER: ""my heart too""
Rubick from the Dire said EARLIER: ""aba mouse broken""
Sven from the Dire said EARLIER: ""chill""
Rubick from the Dire said EARLIER: ""wait sir""
Slark from the Radiant said EARLIER: ""go double down""
",1
"[MESSAGE TO CLASSIFY]!!!
Chaos Knight from the Radiant NOW says: ""game""
","[GAME STATE]
At 28:44 the Radiant are slightly ahead in gold and the Radiant are dominating in xp.
Chaos Knight killed Sven 2 time(s), Phoenix 6 time(s), Pudge 2 time(s), Rubick 3 time(s), Abaddon 2 time(s). Chaos Knight has been killed by Pudge 1 time(s), Abaddon 1 time(s), Phoenix 1 time(s), Sven 1 time(s).
[CONTEXT]
Chaos Knight from the Radiant said EARLIER: ""Ez""
Shadow Shaman from the Radiant said EARLIER: ""hahahahahahahahahahaha""
Rubick from the Dire said EARLIER: ""a""
Chaos Knight from the Radiant said EARLIER: ""i see""
Rubick from the Dire said EARLIER: ""he still on pentium 5""
Chaos Knight from the Radiant said EARLIER: ""yea""
Slark from the Radiant said EARLIER: ""buy a new PC""
Pudge from the Dire said EARLIER: ""thanks""
Pudge from the Dire said EARLIER: ""wait sir""
Chaos Knight from the Radiant said EARLIER: ""its not our prob""
Sven from the Dire said EARLIER: ""u good""
Sven from the Dire said EARLIER: ""chill CK""
Phoenix from the Dire said EARLIER: ""wait bro""
Rubick from the Dire said EARLIER: ""xD""
Rubick from the Dire said EARLIER: ""but you can regen faster than aba""
Rubick from the Dire said EARLIER: ""ah too bad""
Slark from the Radiant said EARLIER: ""my heart too""
Rubick from the Dire said EARLIER: ""aba mouse broken""
Sven from the Dire said EARLIER: ""chill""
Rubick from the Dire said EARLIER: ""wait sir""
Slark from the Radiant said EARLIER: ""go double down""
",1
"[MESSAGE TO CLASSIFY]!!!
Shadow Shaman from the Radiant NOW says: ""HAHAHAHAHAHA""
","[GAME STATE]
At 28:44 the Radiant are slightly ahead in gold and the Radiant are dominating in xp.
Shadow Shaman killed Sven 2 time(s), Rubick 1 time(s), Abaddon 1 time(s), Pudge 1 time(s). Shadow Shaman has been killed by Pudge 2 time(s), Abaddon 2 time(s), Phoenix 2 time(s).
[CONTEXT]
Chaos Knight from the Radiant said EARLIER: ""game""
Chaos Knight from the Radiant said EARLIER: ""Ez""
Shadow Shaman from the Radiant said EARLIER: ""hahahahahahahahahahaha""
Rubick from the Dire said EARLIER: ""a""
Chaos Knight from the Radiant said EARLIER: ""i see""
Rubick from the Dire said EARLIER: ""he still on pentium 5""
Chaos Knight from the Radiant said EARLIER: ""yea""
Slark from the Radiant said EARLIER: ""buy a new PC""
Pudge from the Dire said EARLIER: ""thanks""
Pudge from the Dire said EARLIER: ""wait sir""
Chaos Knight from the Radiant said EARLIER: ""its not our prob""
Sven from the Dire said EARLIER: ""u good""
Sven from the Dire said EARLIER: ""chill CK""
Phoenix from the Dire said EARLIER: ""wait bro""
Rubick from the Dire said EARLIER: ""xD""
Rubick from the Dire said EARLIER: ""but you can regen faster than aba""
Rubick from the Dire said EARLIER: ""ah too bad""
Slark from the Radiant said EARLIER: ""my heart too""
Rubick from the Dire said EARLIER: ""aba mouse broken""
Sven from the Dire said EARLIER: ""chill""
Rubick from the Dire said EARLIER: ""wait sir""
Slark from the Radiant said EARLIER: ""go double down""
",1
"[MESSAGE TO CLASSIFY]!!!
Rubick from the Dire NOW says: ""lmaoo""
","[GAME STATE]
At 28:53 the Radiant are slightly ahead in gold and the Radiant are dominating in xp.
Rubick killed Slark 3 time(s), Lion 1 time(s). Rubick has been killed by Slark 3 time(s), Chaos Knight 3 time(s), Invoker 1 time(s), Shadow Shaman 1 time(s).
[CONTEXT]
Chaos Knight from the Radiant said EARLIER: ""Xd""
Chaos Knight from the Radiant said EARLIER: ""sven""
Shadow Shaman from the Radiant said EARLIER: ""HAHAHAHAHAHA""
Chaos Knight from the Radiant said EARLIER: ""game""
Chaos Knight from the Radiant said EARLIER: ""Ez""
Shadow Shaman from the Radiant said EARLIER: ""hahahahahahahahahahaha""
Rubick from the Dire said EARLIER: ""a""
Chaos Knight from the Radiant said EARLIER: ""i see""
Rubick from the Dire said EARLIER: ""he still on pentium 5""
Chaos Knight from the Radiant said EARLIER: ""yea""
Slark from the Radiant said EARLIER: ""buy a new PC""
Pudge from the Dire said EARLIER: ""thanks""
Pudge from the Dire said EARLIER: ""wait sir""
Chaos Knight from the Radiant said EARLIER: ""its not our prob""
Sven from the Dire said EARLIER: ""u good""
Sven from the Dire said EARLIER: ""chill CK""
Phoenix from the Dire said EARLIER: ""wait bro""
Rubick from the Dire said EARLIER: ""xD""
Rubick from the Dire said EARLIER: ""but you can regen faster than aba""
Rubick from the Dire said EARLIER: ""ah too bad""
Slark from the Radiant said EARLIER: ""my heart too""
Rubick from the Dire said EARLIER: ""aba mouse broken""
Sven from the Dire said EARLIER: ""chill""
Rubick from the Dire said EARLIER: ""wait sir""
Slark from the Radiant said EARLIER: ""go double down""
",1
