input_text,label
"[CONTEXT]

Tinker from the Dire said EARLIER: ""xd /""
Bristleback from the Dire said EARLIER: ""reporte tinker""
Bristleback from the Dire said EARLIER: ""gg""
Magnus from the Radiant said EARLIER: ""lol""
Invoker from the Radiant said EARLIER: ""bb retard""
Magnus from the Radiant said EARLIER: ""nom non""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""nice 1 vs 5""
Magnus from the Radiant said EARLIER: ""nice positioning""
Kez from the Dire said EARLIER: ""bristle soft back is alive""
Kez from the Dire said EARLIER: ""or not""
Razor from the Dire said EARLIER: ""xd""
Monkey King from the Radiant said EARLIER: ""our magnus is a gay""
Magnus from the Radiant said EARLIER: ""so gay i find mks mom hot""
Magnus from the Radiant said EARLIER: ""super gay""

[GAME STATE]
At 37:07 the Radiant are even with the Dire in gold and the Radiant are even with the Dire in xp.

[INVOKER'S STATUS]
Invoker killed Bristleback 3 time(s), Razor 1 time(s), Tinker 1 time(s). Invoker has been killed by Bristleback 1 time(s), Razor 5 time(s), Tinker 1 time(s).

[MESSAGE]
Invoker from the Radiant NOW says: ""we will win bc of feeder bb ty""",1
"[CONTEXT]

Tinker from the Dire said EARLIER: ""xd /""
Bristleback from the Dire said EARLIER: ""reporte tinker""
Bristleback from the Dire said EARLIER: ""gg""
Magnus from the Radiant said EARLIER: ""lol""
Invoker from the Radiant said EARLIER: ""bb retard""
Magnus from the Radiant said EARLIER: ""nom non""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""nice 1 vs 5""
Magnus from the Radiant said EARLIER: ""nice positioning""
Kez from the Dire said EARLIER: ""bristle soft back is alive""
Kez from the Dire said EARLIER: ""or not""
Razor from the Dire said EARLIER: ""xd""
Monkey King from the Radiant said EARLIER: ""our magnus is a gay""
Magnus from the Radiant said EARLIER: ""so gay i find mks mom hot""
Magnus from the Radiant said EARLIER: ""super gay""
Invoker from the Radiant said EARLIER: ""we will win bc of feeder bb ty""

[GAME STATE]
At 39:12 the Radiant are even with the Dire in gold and the Radiant are behind in xp.

[TINKER'S STATUS]
Tinker killed Monkey King 1 time(s), Arc Warden 1 time(s), Invoker 1 time(s). Tinker has been killed by Monkey King 1 time(s), Arc Warden 3 time(s), Magnus 1 time(s), Invoker 1 time(s).

[MESSAGE]
Tinker from the Dire NOW says: ""x d""",0
"[CONTEXT]

Tinker from the Dire said EARLIER: ""xd /""
Bristleback from the Dire said EARLIER: ""reporte tinker""
Bristleback from the Dire said EARLIER: ""gg""
Magnus from the Radiant said EARLIER: ""lol""
Invoker from the Radiant said EARLIER: ""bb retard""
Magnus from the Radiant said EARLIER: ""nom non""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""nice 1 vs 5""
Magnus from the Radiant said EARLIER: ""nice positioning""
Kez from the Dire said EARLIER: ""bristle soft back is alive""
Kez from the Dire said EARLIER: ""or not""
Razor from the Dire said EARLIER: ""xd""
Monkey King from the Radiant said EARLIER: ""our magnus is a gay""
Magnus from the Radiant said EARLIER: ""so gay i find mks mom hot""
Magnus from the Radiant said EARLIER: ""super gay""
Invoker from the Radiant said EARLIER: ""we will win bc of feeder bb ty""
Tinker from the Dire said EARLIER: ""x d""

[GAME STATE]
At 40:08 the Radiant are even with the Dire in gold and the Radiant are even with the Dire in xp.

[TINKER'S STATUS]
Tinker killed Monkey King 1 time(s), Arc Warden 1 time(s), Invoker 1 time(s). Tinker has been killed by Monkey King 1 time(s), Arc Warden 3 time(s), Magnus 1 time(s), Kunkka 1 time(s), Invoker 1 time(s).

[MESSAGE]
Tinker from the Dire NOW says: ""really ulting me huh ?""",0
"[CONTEXT]

Tinker from the Dire said EARLIER: ""xd /""
Bristleback from the Dire said EARLIER: ""reporte tinker""
Bristleback from the Dire said EARLIER: ""gg""
Magnus from the Radiant said EARLIER: ""lol""
Invoker from the Radiant said EARLIER: ""bb retard""
Magnus from the Radiant said EARLIER: ""nom non""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""nice 1 vs 5""
Magnus from the Radiant said EARLIER: ""nice positioning""
Kez from the Dire said EARLIER: ""bristle soft back is alive""
Kez from the Dire said EARLIER: ""or not""
Razor from the Dire said EARLIER: ""xd""
Monkey King from the Radiant said EARLIER: ""our magnus is a gay""
Magnus from the Radiant said EARLIER: ""so gay i find mks mom hot""
Magnus from the Radiant said EARLIER: ""super gay""
Invoker from the Radiant said EARLIER: ""we will win bc of feeder bb ty""
Tinker from the Dire said EARLIER: ""x d""
Tinker from the Dire said EARLIER: ""really ulting me huh ?""

[GAME STATE]
At 40:40 the Radiant are even with the Dire in gold and the Radiant are even with the Dire in xp.

[MAGNUS'S STATUS]
Magnus killed Windranger 3 time(s), Bristleback 3 time(s), Razor 1 time(s), Tinker 1 time(s). Magnus has been killed by Kez 3 time(s), Windranger 3 time(s), Razor 3 time(s).

[MESSAGE]
Magnus from the Radiant NOW says: ""ez""",1
"[CONTEXT]

Tinker from the Dire said EARLIER: ""xd /""
Bristleback from the Dire said EARLIER: ""reporte tinker""
Bristleback from the Dire said EARLIER: ""gg""
Magnus from the Radiant said EARLIER: ""lol""
Invoker from the Radiant said EARLIER: ""bb retard""
Magnus from the Radiant said EARLIER: ""nom non""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""nice 1 vs 5""
Magnus from the Radiant said EARLIER: ""nice positioning""
Kez from the Dire said EARLIER: ""bristle soft back is alive""
Kez from the Dire said EARLIER: ""or not""
Razor from the Dire said EARLIER: ""xd""
Monkey King from the Radiant said EARLIER: ""our magnus is a gay""
Magnus from the Radiant said EARLIER: ""so gay i find mks mom hot""
Magnus from the Radiant said EARLIER: ""super gay""
Invoker from the Radiant said EARLIER: ""we will win bc of feeder bb ty""
Tinker from the Dire said EARLIER: ""x d""
Tinker from the Dire said EARLIER: ""really ulting me huh ?""
Magnus from the Radiant said EARLIER: ""ez""

[GAME STATE]
At 42:23 the Radiant are even with the Dire in gold and the Radiant are slightly ahead in xp.

[TINKER'S STATUS]
Tinker killed Monkey King 1 time(s), Arc Warden 1 time(s), Invoker 1 time(s). Tinker has been killed by Monkey King 1 time(s), Arc Warden 3 time(s), Magnus 1 time(s), Kunkka 1 time(s), Invoker 2 time(s).

[MESSAGE]
Tinker from the Dire NOW says: ""x d""",1
"[CONTEXT]

Tinker from the Dire said EARLIER: ""xd /""
Bristleback from the Dire said EARLIER: ""reporte tinker""
Bristleback from the Dire said EARLIER: ""gg""
Magnus from the Radiant said EARLIER: ""lol""
Invoker from the Radiant said EARLIER: ""bb retard""
Magnus from the Radiant said EARLIER: ""nom non""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""nice 1 vs 5""
Magnus from the Radiant said EARLIER: ""nice positioning""
Kez from the Dire said EARLIER: ""bristle soft back is alive""
Kez from the Dire said EARLIER: ""or not""
Razor from the Dire said EARLIER: ""xd""
Monkey King from the Radiant said EARLIER: ""our magnus is a gay""
Magnus from the Radiant said EARLIER: ""so gay i find mks mom hot""
Magnus from the Radiant said EARLIER: ""super gay""
Invoker from the Radiant said EARLIER: ""we will win bc of feeder bb ty""
Tinker from the Dire said EARLIER: ""x d""
Tinker from the Dire said EARLIER: ""really ulting me huh ?""
Magnus from the Radiant said EARLIER: ""ez""
Tinker from the Dire said EARLIER: ""x d""

[GAME STATE]
At 43:08 the Radiant are even with the Dire in gold and the Radiant are ahead in xp.

[RAZOR'S STATUS]
Razor killed Kunkka 2 time(s), Monkey King 2 time(s), Invoker 5 time(s), Magnus 4 time(s), Arc Warden 2 time(s). Razor has been killed by Arc Warden 4 time(s), Magnus 1 time(s), Kunkka 1 time(s), Invoker 1 time(s).

[MESSAGE]
Razor from the Dire NOW says: ""?""",0
"[CONTEXT]

Tinker from the Dire said EARLIER: ""xd /""
Bristleback from the Dire said EARLIER: ""reporte tinker""
Bristleback from the Dire said EARLIER: ""gg""
Magnus from the Radiant said EARLIER: ""lol""
Invoker from the Radiant said EARLIER: ""bb retard""
Magnus from the Radiant said EARLIER: ""nom non""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""nice 1 vs 5""
Magnus from the Radiant said EARLIER: ""nice positioning""
Kez from the Dire said EARLIER: ""bristle soft back is alive""
Kez from the Dire said EARLIER: ""or not""
Razor from the Dire said EARLIER: ""xd""
Monkey King from the Radiant said EARLIER: ""our magnus is a gay""
Magnus from the Radiant said EARLIER: ""so gay i find mks mom hot""
Magnus from the Radiant said EARLIER: ""super gay""
Invoker from the Radiant said EARLIER: ""we will win bc of feeder bb ty""
Tinker from the Dire said EARLIER: ""x d""
Tinker from the Dire said EARLIER: ""really ulting me huh ?""
Magnus from the Radiant said EARLIER: ""ez""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""?""

[GAME STATE]
At 45:03 the Radiant are even with the Dire in gold and the Radiant are dominating in xp.

[MAGNUS'S STATUS]
Magnus killed Windranger 3 time(s), Bristleback 4 time(s), Razor 1 time(s), Tinker 1 time(s). Magnus has been killed by Kez 3 time(s), Windranger 3 time(s), Razor 4 time(s).

[MESSAGE]
Magnus from the Radiant NOW says: ""CHOO CHOOO""",1
"[CONTEXT]

Tinker from the Dire said EARLIER: ""xd /""
Bristleback from the Dire said EARLIER: ""reporte tinker""
Bristleback from the Dire said EARLIER: ""gg""
Magnus from the Radiant said EARLIER: ""lol""
Invoker from the Radiant said EARLIER: ""bb retard""
Magnus from the Radiant said EARLIER: ""nom non""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""nice 1 vs 5""
Magnus from the Radiant said EARLIER: ""nice positioning""
Kez from the Dire said EARLIER: ""bristle soft back is alive""
Kez from the Dire said EARLIER: ""or not""
Razor from the Dire said EARLIER: ""xd""
Monkey King from the Radiant said EARLIER: ""our magnus is a gay""
Magnus from the Radiant said EARLIER: ""so gay i find mks mom hot""
Magnus from the Radiant said EARLIER: ""super gay""
Invoker from the Radiant said EARLIER: ""we will win bc of feeder bb ty""
Tinker from the Dire said EARLIER: ""x d""
Tinker from the Dire said EARLIER: ""really ulting me huh ?""
Magnus from the Radiant said EARLIER: ""ez""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""?""
Magnus from the Radiant said EARLIER: ""CHOO CHOOO""

[GAME STATE]
At 47:02 the Radiant are slightly ahead in gold and the Radiant are dominating in xp.

[MAGNUS'S STATUS]
Magnus killed Windranger 3 time(s), Bristleback 4 time(s), Razor 1 time(s), Tinker 1 time(s). Magnus has been killed by Kez 4 time(s), Windranger 3 time(s), Razor 4 time(s).

[MESSAGE]
Magnus from the Radiant NOW says: ""wipeddddddddddd""",1
"[CONTEXT]

Tinker from the Dire said EARLIER: ""xd /""
Bristleback from the Dire said EARLIER: ""reporte tinker""
Bristleback from the Dire said EARLIER: ""gg""
Magnus from the Radiant said EARLIER: ""lol""
Invoker from the Radiant said EARLIER: ""bb retard""
Magnus from the Radiant said EARLIER: ""nom non""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""nice 1 vs 5""
Magnus from the Radiant said EARLIER: ""nice positioning""
Kez from the Dire said EARLIER: ""bristle soft back is alive""
Kez from the Dire said EARLIER: ""or not""
Razor from the Dire said EARLIER: ""xd""
Monkey King from the Radiant said EARLIER: ""our magnus is a gay""
Magnus from the Radiant said EARLIER: ""so gay i find mks mom hot""
Magnus from the Radiant said EARLIER: ""super gay""
Invoker from the Radiant said EARLIER: ""we will win bc of feeder bb ty""
Tinker from the Dire said EARLIER: ""x d""
Tinker from the Dire said EARLIER: ""really ulting me huh ?""
Magnus from the Radiant said EARLIER: ""ez""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""?""
Magnus from the Radiant said EARLIER: ""CHOO CHOOO""
Magnus from the Radiant said EARLIER: ""wipeddddddddddd""

[GAME STATE]
At 47:11 the Radiant are slightly ahead in gold and the Radiant are dominating in xp.

[WINDRANGER'S STATUS]
Windranger killed Magnus 3 time(s), Monkey King 4 time(s), Kunkka 1 time(s), Invoker 1 time(s), Arc Warden 1 time(s). Windranger has been killed by Monkey King 1 time(s), Arc Warden 4 time(s), Magnus 3 time(s), Invoker 1 time(s).

[MESSAGE]
Windranger from the Dire NOW says: ""GG""",1
"[CONTEXT]

Tinker from the Dire said EARLIER: ""xd /""
Bristleback from the Dire said EARLIER: ""reporte tinker""
Bristleback from the Dire said EARLIER: ""gg""
Magnus from the Radiant said EARLIER: ""lol""
Invoker from the Radiant said EARLIER: ""bb retard""
Magnus from the Radiant said EARLIER: ""nom non""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""nice 1 vs 5""
Magnus from the Radiant said EARLIER: ""nice positioning""
Kez from the Dire said EARLIER: ""bristle soft back is alive""
Kez from the Dire said EARLIER: ""or not""
Razor from the Dire said EARLIER: ""xd""
Monkey King from the Radiant said EARLIER: ""our magnus is a gay""
Magnus from the Radiant said EARLIER: ""so gay i find mks mom hot""
Magnus from the Radiant said EARLIER: ""super gay""
Invoker from the Radiant said EARLIER: ""we will win bc of feeder bb ty""
Tinker from the Dire said EARLIER: ""x d""
Tinker from the Dire said EARLIER: ""really ulting me huh ?""
Magnus from the Radiant said EARLIER: ""ez""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""?""
Magnus from the Radiant said EARLIER: ""CHOO CHOOO""
Magnus from the Radiant said EARLIER: ""wipeddddddddddd""
Windranger from the Dire said EARLIER: ""GG""

[GAME STATE]
At 47:16 the Radiant are slightly ahead in gold and the Radiant are dominating in xp.

[MAGNUS'S STATUS]
Magnus killed Windranger 3 time(s), Bristleback 4 time(s), Razor 1 time(s), Tinker 1 time(s). Magnus has been killed by Kez 4 time(s), Windranger 3 time(s), Razor 4 time(s).

[MESSAGE]
Magnus from the Radiant NOW says: ""ez game""",1
"[CONTEXT]

Tinker from the Dire said EARLIER: ""xd /""
Bristleback from the Dire said EARLIER: ""reporte tinker""
Bristleback from the Dire said EARLIER: ""gg""
Magnus from the Radiant said EARLIER: ""lol""
Invoker from the Radiant said EARLIER: ""bb retard""
Magnus from the Radiant said EARLIER: ""nom non""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""nice 1 vs 5""
Magnus from the Radiant said EARLIER: ""nice positioning""
Kez from the Dire said EARLIER: ""bristle soft back is alive""
Kez from the Dire said EARLIER: ""or not""
Razor from the Dire said EARLIER: ""xd""
Monkey King from the Radiant said EARLIER: ""our magnus is a gay""
Magnus from the Radiant said EARLIER: ""so gay i find mks mom hot""
Magnus from the Radiant said EARLIER: ""super gay""
Invoker from the Radiant said EARLIER: ""we will win bc of feeder bb ty""
Tinker from the Dire said EARLIER: ""x d""
Tinker from the Dire said EARLIER: ""really ulting me huh ?""
Magnus from the Radiant said EARLIER: ""ez""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""?""
Magnus from the Radiant said EARLIER: ""CHOO CHOOO""
Magnus from the Radiant said EARLIER: ""wipeddddddddddd""
Windranger from the Dire said EARLIER: ""GG""
Magnus from the Radiant said EARLIER: ""ez game""

[GAME STATE]
At 47:17 the Radiant are slightly ahead in gold and the Radiant are dominating in xp.

[MAGNUS'S STATUS]
Magnus killed Windranger 3 time(s), Bristleback 4 time(s), Razor 1 time(s), Tinker 1 time(s). Magnus has been killed by Kez 4 time(s), Windranger 3 time(s), Razor 4 time(s).

[MESSAGE]
Magnus from the Radiant NOW says: ""lol""",0
"[CONTEXT]

Tinker from the Dire said EARLIER: ""xd /""
Bristleback from the Dire said EARLIER: ""reporte tinker""
Bristleback from the Dire said EARLIER: ""gg""
Magnus from the Radiant said EARLIER: ""lol""
Invoker from the Radiant said EARLIER: ""bb retard""
Magnus from the Radiant said EARLIER: ""nom non""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""nice 1 vs 5""
Magnus from the Radiant said EARLIER: ""nice positioning""
Kez from the Dire said EARLIER: ""bristle soft back is alive""
Kez from the Dire said EARLIER: ""or not""
Razor from the Dire said EARLIER: ""xd""
Monkey King from the Radiant said EARLIER: ""our magnus is a gay""
Magnus from the Radiant said EARLIER: ""so gay i find mks mom hot""
Magnus from the Radiant said EARLIER: ""super gay""
Invoker from the Radiant said EARLIER: ""we will win bc of feeder bb ty""
Tinker from the Dire said EARLIER: ""x d""
Tinker from the Dire said EARLIER: ""really ulting me huh ?""
Magnus from the Radiant said EARLIER: ""ez""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""?""
Magnus from the Radiant said EARLIER: ""CHOO CHOOO""
Magnus from the Radiant said EARLIER: ""wipeddddddddddd""
Windranger from the Dire said EARLIER: ""GG""
Magnus from the Radiant said EARLIER: ""ez game""
Magnus from the Radiant said EARLIER: ""lol""

[GAME STATE]
At 47:20 the Radiant are slightly ahead in gold and the Radiant are dominating in xp.

[WINDRANGER'S STATUS]
Windranger killed Magnus 3 time(s), Monkey King 4 time(s), Kunkka 1 time(s), Invoker 1 time(s), Arc Warden 1 time(s). Windranger has been killed by Monkey King 1 time(s), Arc Warden 4 time(s), Magnus 3 time(s), Invoker 1 time(s).

[MESSAGE]
Windranger from the Dire NOW says: ""lit""",0
"[CONTEXT]

Tinker from the Dire said EARLIER: ""xd /""
Bristleback from the Dire said EARLIER: ""reporte tinker""
Bristleback from the Dire said EARLIER: ""gg""
Magnus from the Radiant said EARLIER: ""lol""
Invoker from the Radiant said EARLIER: ""bb retard""
Magnus from the Radiant said EARLIER: ""nom non""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""nice 1 vs 5""
Magnus from the Radiant said EARLIER: ""nice positioning""
Kez from the Dire said EARLIER: ""bristle soft back is alive""
Kez from the Dire said EARLIER: ""or not""
Razor from the Dire said EARLIER: ""xd""
Monkey King from the Radiant said EARLIER: ""our magnus is a gay""
Magnus from the Radiant said EARLIER: ""so gay i find mks mom hot""
Magnus from the Radiant said EARLIER: ""super gay""
Invoker from the Radiant said EARLIER: ""we will win bc of feeder bb ty""
Tinker from the Dire said EARLIER: ""x d""
Tinker from the Dire said EARLIER: ""really ulting me huh ?""
Magnus from the Radiant said EARLIER: ""ez""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""?""
Magnus from the Radiant said EARLIER: ""CHOO CHOOO""
Magnus from the Radiant said EARLIER: ""wipeddddddddddd""
Windranger from the Dire said EARLIER: ""GG""
Magnus from the Radiant said EARLIER: ""ez game""
Magnus from the Radiant said EARLIER: ""lol""
Windranger from the Dire said EARLIER: ""lit""

[GAME STATE]
At 47:27 the Radiant are slightly ahead in gold and the Radiant are dominating in xp.

[MAGNUS'S STATUS]
Magnus killed Windranger 3 time(s), Bristleback 4 time(s), Razor 1 time(s), Tinker 1 time(s). Magnus has been killed by Kez 4 time(s), Windranger 3 time(s), Razor 4 time(s).

[MESSAGE]
Magnus from the Radiant NOW says: ""my team is chaotic""",1
"[CONTEXT]

Tinker from the Dire said EARLIER: ""xd /""
Bristleback from the Dire said EARLIER: ""reporte tinker""
Bristleback from the Dire said EARLIER: ""gg""
Magnus from the Radiant said EARLIER: ""lol""
Invoker from the Radiant said EARLIER: ""bb retard""
Magnus from the Radiant said EARLIER: ""nom non""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""nice 1 vs 5""
Magnus from the Radiant said EARLIER: ""nice positioning""
Kez from the Dire said EARLIER: ""bristle soft back is alive""
Kez from the Dire said EARLIER: ""or not""
Razor from the Dire said EARLIER: ""xd""
Monkey King from the Radiant said EARLIER: ""our magnus is a gay""
Magnus from the Radiant said EARLIER: ""so gay i find mks mom hot""
Magnus from the Radiant said EARLIER: ""super gay""
Invoker from the Radiant said EARLIER: ""we will win bc of feeder bb ty""
Tinker from the Dire said EARLIER: ""x d""
Tinker from the Dire said EARLIER: ""really ulting me huh ?""
Magnus from the Radiant said EARLIER: ""ez""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""?""
Magnus from the Radiant said EARLIER: ""CHOO CHOOO""
Magnus from the Radiant said EARLIER: ""wipeddddddddddd""
Windranger from the Dire said EARLIER: ""GG""
Magnus from the Radiant said EARLIER: ""ez game""
Magnus from the Radiant said EARLIER: ""lol""
Windranger from the Dire said EARLIER: ""lit""
Magnus from the Radiant said EARLIER: ""my team is chaotic""

[GAME STATE]
At 47:28 the Radiant are slightly ahead in gold and the Radiant are dominating in xp.

[MAGNUS'S STATUS]
Magnus killed Windranger 3 time(s), Bristleback 4 time(s), Razor 1 time(s), Tinker 1 time(s). Magnus has been killed by Kez 4 time(s), Windranger 3 time(s), Razor 4 time(s).

[MESSAGE]
Magnus from the Radiant NOW says: ""love it""",0
"[CONTEXT]

Tinker from the Dire said EARLIER: ""xd /""
Bristleback from the Dire said EARLIER: ""reporte tinker""
Bristleback from the Dire said EARLIER: ""gg""
Magnus from the Radiant said EARLIER: ""lol""
Invoker from the Radiant said EARLIER: ""bb retard""
Magnus from the Radiant said EARLIER: ""nom non""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""nice 1 vs 5""
Magnus from the Radiant said EARLIER: ""nice positioning""
Kez from the Dire said EARLIER: ""bristle soft back is alive""
Kez from the Dire said EARLIER: ""or not""
Razor from the Dire said EARLIER: ""xd""
Monkey King from the Radiant said EARLIER: ""our magnus is a gay""
Magnus from the Radiant said EARLIER: ""so gay i find mks mom hot""
Magnus from the Radiant said EARLIER: ""super gay""
Invoker from the Radiant said EARLIER: ""we will win bc of feeder bb ty""
Tinker from the Dire said EARLIER: ""x d""
Tinker from the Dire said EARLIER: ""really ulting me huh ?""
Magnus from the Radiant said EARLIER: ""ez""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""?""
Magnus from the Radiant said EARLIER: ""CHOO CHOOO""
Magnus from the Radiant said EARLIER: ""wipeddddddddddd""
Windranger from the Dire said EARLIER: ""GG""
Magnus from the Radiant said EARLIER: ""ez game""
Magnus from the Radiant said EARLIER: ""lol""
Windranger from the Dire said EARLIER: ""lit""
Magnus from the Radiant said EARLIER: ""my team is chaotic""
Magnus from the Radiant said EARLIER: ""love it""

[GAME STATE]
At 47:28 the Radiant are slightly ahead in gold and the Radiant are dominating in xp.

[MAGNUS'S STATUS]
Magnus killed Windranger 3 time(s), Bristleback 4 time(s), Razor 1 time(s), Tinker 1 time(s). Magnus has been killed by Kez 4 time(s), Windranger 3 time(s), Razor 4 time(s).

[MESSAGE]
Magnus from the Radiant NOW says: ""lol""",0
"[CONTEXT]

Tinker from the Dire said EARLIER: ""xd /""
Bristleback from the Dire said EARLIER: ""reporte tinker""
Bristleback from the Dire said EARLIER: ""gg""
Magnus from the Radiant said EARLIER: ""lol""
Invoker from the Radiant said EARLIER: ""bb retard""
Magnus from the Radiant said EARLIER: ""nom non""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""nice 1 vs 5""
Magnus from the Radiant said EARLIER: ""nice positioning""
Kez from the Dire said EARLIER: ""bristle soft back is alive""
Kez from the Dire said EARLIER: ""or not""
Razor from the Dire said EARLIER: ""xd""
Monkey King from the Radiant said EARLIER: ""our magnus is a gay""
Magnus from the Radiant said EARLIER: ""so gay i find mks mom hot""
Magnus from the Radiant said EARLIER: ""super gay""
Invoker from the Radiant said EARLIER: ""we will win bc of feeder bb ty""
Tinker from the Dire said EARLIER: ""x d""
Tinker from the Dire said EARLIER: ""really ulting me huh ?""
Magnus from the Radiant said EARLIER: ""ez""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""?""
Magnus from the Radiant said EARLIER: ""CHOO CHOOO""
Magnus from the Radiant said EARLIER: ""wipeddddddddddd""
Windranger from the Dire said EARLIER: ""GG""
Magnus from the Radiant said EARLIER: ""ez game""
Magnus from the Radiant said EARLIER: ""lol""
Windranger from the Dire said EARLIER: ""lit""
Magnus from the Radiant said EARLIER: ""my team is chaotic""
Magnus from the Radiant said EARLIER: ""love it""
Magnus from the Radiant said EARLIER: ""lol""

[GAME STATE]
At 47:30 the Radiant are slightly ahead in gold and the Radiant are dominating in xp.

[KEZ'S STATUS]
Kez killed Monkey King 4 time(s), Magnus 4 time(s), Kunkka 4 time(s), Arc Warden 3 time(s). Kez has been killed by Monkey King 2 time(s), Arc Warden 2 time(s), Kunkka 2 time(s).

[MESSAGE]
Kez from the Dire NOW says: ""2/16 hits different""",1
"[CONTEXT]

Tinker from the Dire said EARLIER: ""xd /""
Bristleback from the Dire said EARLIER: ""reporte tinker""
Bristleback from the Dire said EARLIER: ""gg""
Magnus from the Radiant said EARLIER: ""lol""
Invoker from the Radiant said EARLIER: ""bb retard""
Magnus from the Radiant said EARLIER: ""nom non""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""nice 1 vs 5""
Magnus from the Radiant said EARLIER: ""nice positioning""
Kez from the Dire said EARLIER: ""bristle soft back is alive""
Kez from the Dire said EARLIER: ""or not""
Razor from the Dire said EARLIER: ""xd""
Monkey King from the Radiant said EARLIER: ""our magnus is a gay""
Magnus from the Radiant said EARLIER: ""so gay i find mks mom hot""
Magnus from the Radiant said EARLIER: ""super gay""
Invoker from the Radiant said EARLIER: ""we will win bc of feeder bb ty""
Tinker from the Dire said EARLIER: ""x d""
Tinker from the Dire said EARLIER: ""really ulting me huh ?""
Magnus from the Radiant said EARLIER: ""ez""
Tinker from the Dire said EARLIER: ""x d""
Razor from the Dire said EARLIER: ""?""
Magnus from the Radiant said EARLIER: ""CHOO CHOOO""
Magnus from the Radiant said EARLIER: ""wipeddddddddddd""
Windranger from the Dire said EARLIER: ""GG""
Magnus from the Radiant said EARLIER: ""ez game""
Magnus from the Radiant said EARLIER: ""lol""
Windranger from the Dire said EARLIER: ""lit""
Magnus from the Radiant said EARLIER: ""my team is chaotic""
Magnus from the Radiant said EARLIER: ""love it""
Magnus from the Radiant said EARLIER: ""lol""
Kez from the Dire said EARLIER: ""2/16 hits different""

[GAME STATE]
At 48:14 the Radiant are slightly ahead in gold and the Radiant are dominating in xp.

[RAZOR'S STATUS]
Razor killed Kunkka 2 time(s), Monkey King 2 time(s), Invoker 6 time(s), Magnus 4 time(s), Arc Warden 4 time(s). Razor has been killed by Arc Warden 6 time(s), Magnus 1 time(s), Kunkka 1 time(s), Invoker 1 time(s).

[MESSAGE]
Razor from the Dire NOW says: ""????????????????????????""",0
